product_id,product_name,category,sub_category,brand,cost_price,selling_price,supplier,margin_pct
PRD04555,Lego Baby Care 6205,Toys & Baby,Baby Care,Lego,18126.26,22165.63,Supplier_113,0.1822
PRD04556,Funskool Baby Care 7130,Toys & Baby,Baby Care,Funskool,36241.45,43921.85,Supplier_459,0.1749
PRD04557,Hasbro Educational 3354,Toys & Baby,Educational,Hasbro,17729.09,26430.16,Supplier_342,0.3292
PRD04558,Funskool Educational 9300,Toys & Baby,Educational,Funskool,25358.49,36761.64,Supplier_380,0.3102
PRD04559,Funskool Toys & Games 2721,Toys & Baby,Toys & Games,Funskool,32762.96,49931.05,Supplier_438,0.3438
PRD04560,Hasbro Baby Care 5010,Toys & Baby,Baby Care,Hasbro,10830.92,16679.18,Supplier_266,0.3506
PRD04561,Lego Baby Care 7648,Toys & Baby,Baby Care,Lego,7755.16,11512.67,Supplier_243,0.3264
PRD04562,Hasbro Baby Care 4863,Toys & Baby,Baby Care,Hasbro,278.54,367.31,Supplier_125,0.2417
PRD04563,Hasbro Toys & Games 3678,Toys & Baby,Toys & Games,Hasbro,38584.1,52734.41,Supplier_337,0.2683
PRD04564,Funskool Educational 7155,Toys & Baby,Educational,Funskool,15073.26,22451.56,Supplier_306,0.3286
PRD04565,Funskool Educational 489,Toys & Baby,Educational,Funskool,43332.7,47444.4,Supplier_391,0.0867
PRD04566,Funskool Educational 622,Toys & Baby,Educational,Funskool,15990.41,17717.37,Supplier_306,0.0975
PRD04567,Funskool Toys & Games 234,Toys & Baby,Toys & Games,Funskool,20074.61,23239.11,Supplier_027,0.1362
PRD04568,Lego Baby Care 9987,Toys & Baby,Baby Care,Lego,14054.19,21240.8,Supplier_389,0.3383
PRD04569,Fisher-Price Toys & Games 8128,Toys & Baby,Toys & Games,Fisher-Price,34862.3,44972.83,Supplier_465,0.2248
PRD04570,Funskool Toys & Games 5758,Toys & Baby,Toys & Games,Funskool,13518.57,19609.77,Supplier_342,0.3106
PRD04571,Fisher-Price Educational 1139,Toys & Baby,Educational,Fisher-Price,12122.37,18364.5,Supplier_216,0.3399
PRD04572,Funskool Toys & Games 5905,Toys & Baby,Toys & Games,Funskool,27976.78,34832.41,Supplier_020,0.1968
PRD04573,Lego Educational 5013,Toys & Baby,Educational,Lego,34471.93,47534.45,Supplier_176,0.2748
PRD04574,Lego Toys & Games 3536,Toys & Baby,Toys & Games,Lego,47973.1,53935.21,Supplier_176,0.1105
PRD04575,Fisher-Price Toys & Games 4438,Toys & Baby,Toys & Games,Fisher-Price,7006.5,9094.98,Supplier_396,0.2296
PRD04576,Lego Educational 5516,Toys & Baby,Educational,Lego,41226.99,59069.23,Supplier_097,0.3021
PRD04577,Fisher-Price Toys & Games 5876,Toys & Baby,Toys & Games,Fisher-Price,5628.18,6710.65,Supplier_295,0.1613
PRD04578,Funskool Toys & Games 5964,Toys & Baby,Toys & Games,Funskool,49688.25,57560.3,Supplier_095,0.1368
PRD04579,Funskool Baby Care 6330,Toys & Baby,Baby Care,Funskool,7491.91,9619.92,Supplier_464,0.2212
PRD04580,Funskool Toys & Games 6055,Toys & Baby,Toys & Games,Funskool,5594.92,6176.92,Supplier_254,0.0942
PRD04581,Lego Toys & Games 5810,Toys & Baby,Toys & Games,Lego,27722.66,38760.2,Supplier_150,0.2848
PRD04582,Fisher-Price Baby Care 771,Toys & Baby,Baby Care,Fisher-Price,13014.23,18683.25,Supplier_409,0.3034
PRD04583,Fisher-Price Educational 1384,Toys & Baby,Educational,Fisher-Price,29250.79,36047.62,Supplier_245,0.1886
PRD04584,Funskool Educational 3703,Toys & Baby,Educational,Funskool,17233.8,21508.04,Supplier_353,0.1987
PRD04585,Fisher-Price Baby Care 7864,Toys & Baby,Baby Care,Fisher-Price,46194.12,58962.32,Supplier_096,0.2165
PRD04586,Fisher-Price Educational 7346,Toys & Baby,Educational,Fisher-Price,20815.87,24435.84,Supplier_129,0.1481
PRD04587,Fisher-Price Baby Care 1523,Toys & Baby,Baby Care,Fisher-Price,49884.49,57166.96,Supplier_342,0.1274
PRD04588,Hasbro Baby Care 2832,Toys & Baby,Baby Care,Hasbro,18758.86,23990.59,Supplier_390,0.2181
PRD04589,Funskool Baby Care 7051,Toys & Baby,Baby Care,Funskool,44154.36,51293.5,Supplier_015,0.1392
PRD04590,Funskool Educational 7342,Toys & Baby,Educational,Funskool,26309.67,34735.27,Supplier_201,0.2426
PRD04591,Fisher-Price Toys & Games 7045,Toys & Baby,Toys & Games,Fisher-Price,29478.31,44761.85,Supplier_293,0.3414
PRD04592,Fisher-Price Toys & Games 430,Toys & Baby,Toys & Games,Fisher-Price,30195.19,38734.36,Supplier_405,0.2205
PRD04593,Funskool Toys & Games 8194,Toys & Baby,Toys & Games,Funskool,47493.53,61021.52,Supplier_482,0.2217
PRD04594,Funskool Toys & Games 9769,Toys & Baby,Toys & Games,Funskool,16812.56,23785.91,Supplier_277,0.2932
PRD04595,Lego Toys & Games 6961,Toys & Baby,Toys & Games,Lego,45723.26,64507.86,Supplier_226,0.2912
PRD04596,Fisher-Price Toys & Games 3627,Toys & Baby,Toys & Games,Fisher-Price,47384.76,72383.35,Supplier_144,0.3454
PRD04597,Fisher-Price Toys & Games 1581,Toys & Baby,Toys & Games,Fisher-Price,15463.39,19201.72,Supplier_337,0.1947
PRD04598,Lego Baby Care 4069,Toys & Baby,Baby Care,Lego,2906.36,3643.32,Supplier_206,0.2023
PRD04599,Funskool Baby Care 9159,Toys & Baby,Baby Care,Funskool,2357.59,3299.15,Supplier_090,0.2854
PRD04600,Lego Educational 7823,Toys & Baby,Educational,Lego,5398.0,6477.68,Supplier_186,0.1667
PRD04601,Hasbro Baby Care 1147,Toys & Baby,Baby Care,Hasbro,18960.91,22124.7,Supplier_057,0.143
PRD04602,Funskool Educational 4773,Toys & Baby,Educational,Funskool,14675.59,16017.13,Supplier_322,0.0838
PRD04603,Lego Baby Care 3427,Toys & Baby,Baby Care,Lego,44770.24,59321.85,Supplier_332,0.2453
PRD04604,Lego Baby Care 3786,Toys & Baby,Baby Care,Lego,21822.14,29875.98,Supplier_469,0.2696
PRD04605,Fisher-Price Toys & Games 9688,Toys & Baby,Toys & Games,Fisher-Price,34299.52,50838.89,Supplier_248,0.3253
PRD04606,Fisher-Price Baby Care 358,Toys & Baby,Baby Care,Fisher-Price,33926.27,38349.76,Supplier_209,0.1153
PRD04607,Fisher-Price Toys & Games 2172,Toys & Baby,Toys & Games,Fisher-Price,47438.75,72105.95,Supplier_200,0.3421
PRD04608,Fisher-Price Baby Care 2749,Toys & Baby,Baby Care,Fisher-Price,45489.61,53696.2,Supplier_261,0.1528
PRD04609,Hasbro Toys & Games 977,Toys & Baby,Toys & Games,Hasbro,7105.67,9725.96,Supplier_375,0.2694
PRD04610,Hasbro Educational 2667,Toys & Baby,Educational,Hasbro,11467.97,15719.38,Supplier_051,0.2705
PRD04611,Lego Educational 5379,Toys & Baby,Educational,Lego,19883.66,29884.14,Supplier_227,0.3346
PRD04612,Hasbro Toys & Games 540,Toys & Baby,Toys & Games,Hasbro,21785.72,28484.87,Supplier_184,0.2352
PRD04613,Hasbro Toys & Games 4884,Toys & Baby,Toys & Games,Hasbro,24391.83,31411.15,Supplier_178,0.2235
PRD04614,Fisher-Price Educational 4266,Toys & Baby,Educational,Fisher-Price,18689.35,21910.52,Supplier_141,0.147
PRD04615,Fisher-Price Baby Care 196,Toys & Baby,Baby Care,Fisher-Price,567.1,875.86,Supplier_068,0.3525
PRD04616,Hasbro Educational 9282,Toys & Baby,Educational,Hasbro,37132.94,49191.83,Supplier_254,0.2451
PRD04617,Fisher-Price Educational 5173,Toys & Baby,Educational,Fisher-Price,44358.37,63434.45,Supplier_327,0.3007
PRD04618,Fisher-Price Baby Care 6649,Toys & Baby,Baby Care,Fisher-Price,8546.55,10500.44,Supplier_232,0.1861
PRD04619,Fisher-Price Baby Care 4559,Toys & Baby,Baby Care,Fisher-Price,11925.1,17245.87,Supplier_005,0.3085
PRD04620,Lego Educational 7624,Toys & Baby,Educational,Lego,13693.47,19196.56,Supplier_348,0.2867
PRD04621,Funskool Baby Care 2495,Toys & Baby,Baby Care,Funskool,31290.42,41683.24,Supplier_123,0.2493
PRD04622,Fisher-Price Baby Care 9102,Toys & Baby,Baby Care,Fisher-Price,2280.44,3415.35,Supplier_341,0.3323
PRD04623,Hasbro Toys & Games 5237,Toys & Baby,Toys & Games,Hasbro,8667.53,9558.38,Supplier_052,0.0932
PRD04624,Lego Toys & Games 9037,Toys & Baby,Toys & Games,Lego,14076.82,15600.64,Supplier_159,0.0977
PRD04625,Lego Toys & Games 9060,Toys & Baby,Toys & Games,Lego,195.95,233.27,Supplier_087,0.16
PRD04626,Lego Baby Care 3327,Toys & Baby,Baby Care,Lego,8731.94,12594.48,Supplier_351,0.3067
PRD04627,Fisher-Price Educational 8668,Toys & Baby,Educational,Fisher-Price,44080.12,61531.25,Supplier_063,0.2836
PRD04628,Hasbro Educational 3992,Toys & Baby,Educational,Hasbro,11152.07,16452.82,Supplier_276,0.3222
PRD04629,Fisher-Price Educational 4122,Toys & Baby,Educational,Fisher-Price,32443.22,45734.05,Supplier_378,0.2906
PRD04630,Fisher-Price Baby Care 5117,Toys & Baby,Baby Care,Fisher-Price,23319.54,30777.87,Supplier_332,0.2423
PRD04631,Hasbro Baby Care 479,Toys & Baby,Baby Care,Hasbro,24133.03,26587.39,Supplier_182,0.0923
PRD04632,Fisher-Price Toys & Games 925,Toys & Baby,Toys & Games,Fisher-Price,12886.11,18261.13,Supplier_495,0.2943
PRD04633,Fisher-Price Baby Care 4507,Toys & Baby,Baby Care,Fisher-Price,22864.76,29354.69,Supplier_288,0.2211
PRD04634,Fisher-Price Baby Care 5353,Toys & Baby,Baby Care,Fisher-Price,39733.07,55447.78,Supplier_054,0.2834
PRD04635,Lego Toys & Games 1425,Toys & Baby,Toys & Games,Lego,22965.95,30514.18,Supplier_392,0.2474
PRD04636,Fisher-Price Toys & Games 5079,Toys & Baby,Toys & Games,Fisher-Price,31129.68,45303.56,Supplier_186,0.3129
PRD04637,Funskool Baby Care 6578,Toys & Baby,Baby Care,Funskool,21044.77,27402.97,Supplier_177,0.232
PRD04638,Hasbro Baby Care 7530,Toys & Baby,Baby Care,Hasbro,41143.99,56038.88,Supplier_220,0.2658
PRD04639,Fisher-Price Baby Care 2005,Toys & Baby,Baby Care,Fisher-Price,11854.55,15288.69,Supplier_353,0.2246
PRD04640,Hasbro Educational 4040,Toys & Baby,Educational,Hasbro,37516.67,55443.45,Supplier_300,0.3233
PRD04641,Hasbro Baby Care 6353,Toys & Baby,Baby Care,Hasbro,5372.26,7676.03,Supplier_473,0.3001
PRD04642,Lego Baby Care 8200,Toys & Baby,Baby Care,Lego,47000.78,58984.1,Supplier_107,0.2032
PRD04643,Fisher-Price Baby Care 8697,Toys & Baby,Baby Care,Fisher-Price,9820.08,14510.66,Supplier_245,0.3233
PRD04644,Funskool Educational 2390,Toys & Baby,Educational,Funskool,41167.06,45360.87,Supplier_112,0.0925
PRD04645,Funskool Educational 5046,Toys & Baby,Educational,Funskool,33377.48,51129.79,Supplier_153,0.3472
PRD04646,Hasbro Baby Care 3678,Toys & Baby,Baby Care,Hasbro,8836.64,11305.63,Supplier_001,0.2184
PRD04647,Fisher-Price Baby Care 1685,Toys & Baby,Baby Care,Fisher-Price,3627.34,4696.78,Supplier_351,0.2277
PRD04648,Lego Baby Care 3140,Toys & Baby,Baby Care,Lego,31329.16,35341.33,Supplier_152,0.1135
PRD04649,Lego Educational 8814,Toys & Baby,Educational,Lego,5679.1,7192.51,Supplier_378,0.2104
PRD04650,Lego Baby Care 7951,Toys & Baby,Baby Care,Lego,44364.4,56580.55,Supplier_014,0.2159
PRD04651,Hasbro Baby Care 9363,Toys & Baby,Baby Care,Hasbro,15694.03,20922.72,Supplier_199,0.2499
PRD04652,Hasbro Educational 9130,Toys & Baby,Educational,Hasbro,46352.28,54775.96,Supplier_287,0.1538
PRD04653,Fisher-Price Toys & Games 8069,Toys & Baby,Toys & Games,Fisher-Price,1463.93,1953.47,Supplier_350,0.2506
PRD04654,Lego Educational 1390,Toys & Baby,Educational,Lego,20108.15,23862.27,Supplier_392,0.1573
PRD04655,Lego Baby Care 9829,Toys & Baby,Baby Care,Lego,37353.66,42887.02,Supplier_059,0.129
PRD04656,Lego Educational 5503,Toys & Baby,Educational,Lego,24153.59,26740.34,Supplier_307,0.0967
PRD04657,Funskool Toys & Games 917,Toys & Baby,Toys & Games,Funskool,3267.48,4923.07,Supplier_194,0.3363
PRD04658,Lego Educational 7500,Toys & Baby,Educational,Lego,28971.52,32405.2,Supplier_088,0.106
PRD04659,Lego Toys & Games 3255,Toys & Baby,Toys & Games,Lego,14074.25,16020.95,Supplier_011,0.1215
PRD04660,Fisher-Price Toys & Games 6661,Toys & Baby,Toys & Games,Fisher-Price,22345.18,30259.68,Supplier_334,0.2616
PRD04661,Hasbro Toys & Games 8630,Toys & Baby,Toys & Games,Hasbro,16766.56,21639.82,Supplier_336,0.2252
PRD04662,Hasbro Baby Care 7453,Toys & Baby,Baby Care,Hasbro,44724.78,60529.11,Supplier_320,0.2611
PRD04663,Fisher-Price Educational 2308,Toys & Baby,Educational,Fisher-Price,15820.41,24000.09,Supplier_055,0.3408
PRD04664,Fisher-Price Baby Care 6804,Toys & Baby,Baby Care,Fisher-Price,5563.42,7436.92,Supplier_405,0.2519
PRD04665,Hasbro Baby Care 9158,Toys & Baby,Baby Care,Hasbro,17829.51,25438.28,Supplier_318,0.2991
PRD04666,Fisher-Price Educational 254,Toys & Baby,Educational,Fisher-Price,49745.3,74565.78,Supplier_222,0.3329
PRD04667,Hasbro Toys & Games 5234,Toys & Baby,Toys & Games,Hasbro,10602.4,15441.02,Supplier_209,0.3134
PRD04668,Fisher-Price Toys & Games 1642,Toys & Baby,Toys & Games,Fisher-Price,49658.01,58301.22,Supplier_087,0.1483
PRD04669,Hasbro Educational 5873,Toys & Baby,Educational,Hasbro,49054.44,61429.21,Supplier_230,0.2014
PRD04670,Hasbro Toys & Games 6825,Toys & Baby,Toys & Games,Hasbro,5212.62,7091.46,Supplier_112,0.2649
PRD04671,Fisher-Price Baby Care 3561,Toys & Baby,Baby Care,Fisher-Price,4479.56,6604.73,Supplier_270,0.3218
PRD04672,Fisher-Price Educational 2831,Toys & Baby,Educational,Fisher-Price,19628.6,30221.65,Supplier_358,0.3505
PRD04673,Fisher-Price Toys & Games 312,Toys & Baby,Toys & Games,Fisher-Price,38192.31,52789.83,Supplier_256,0.2765
PRD04674,Hasbro Toys & Games 2913,Toys & Baby,Toys & Games,Hasbro,49555.85,61627.05,Supplier_059,0.1959
PRD04675,Lego Baby Care 7007,Toys & Baby,Baby Care,Lego,40133.66,56379.56,Supplier_472,0.2882
PRD04676,Lego Toys & Games 8732,Toys & Baby,Toys & Games,Lego,3890.24,5323.96,Supplier_169,0.2693
PRD04677,Fisher-Price Baby Care 9964,Toys & Baby,Baby Care,Fisher-Price,37727.93,41551.36,Supplier_428,0.092
PRD04678,Lego Toys & Games 5953,Toys & Baby,Toys & Games,Lego,23837.27,27574.26,Supplier_384,0.1355
PRD04679,Funskool Baby Care 3784,Toys & Baby,Baby Care,Funskool,25818.63,31923.88,Supplier_175,0.1912
PRD04680,Hasbro Educational 3940,Toys & Baby,Educational,Hasbro,45195.08,66235.86,Supplier_349,0.3177
PRD04681,Fisher-Price Educational 3668,Toys & Baby,Educational,Fisher-Price,7699.77,11394.02,Supplier_310,0.3242
PRD04682,Lego Educational 5703,Toys & Baby,Educational,Lego,7317.72,9011.14,Supplier_055,0.1879
PRD04683,Funskool Baby Care 3118,Toys & Baby,Baby Care,Funskool,3533.51,4812.97,Supplier_166,0.2658
PRD04684,Fisher-Price Educational 4262,Toys & Baby,Educational,Fisher-Price,31486.05,46480.65,Supplier_427,0.3226
PRD04685,Hasbro Baby Care 1841,Toys & Baby,Baby Care,Hasbro,44906.61,67591.8,Supplier_420,0.3356
PRD04686,Lego Educational 711,Toys & Baby,Educational,Lego,35348.09,44918.0,Supplier_063,0.2131
PRD04687,Hasbro Educational 5965,Toys & Baby,Educational,Hasbro,11701.88,15928.25,Supplier_133,0.2653
PRD04688,Lego Toys & Games 5315,Toys & Baby,Toys & Games,Lego,36180.23,48509.86,Supplier_120,0.2542
PRD04689,Funskool Toys & Games 9981,Toys & Baby,Toys & Games,Funskool,19511.11,28187.92,Supplier_125,0.3078
PRD04690,Hasbro Toys & Games 5632,Toys & Baby,Toys & Games,Hasbro,29910.9,39632.5,Supplier_397,0.2453
PRD04691,Fisher-Price Educational 5111,Toys & Baby,Educational,Fisher-Price,32548.08,41709.23,Supplier_186,0.2196
PRD04692,Hasbro Educational 626,Toys & Baby,Educational,Hasbro,6823.79,8259.89,Supplier_288,0.1739
PRD04693,Lego Educational 3183,Toys & Baby,Educational,Lego,35145.78,45570.86,Supplier_169,0.2288
PRD04694,Fisher-Price Educational 1190,Toys & Baby,Educational,Fisher-Price,20955.93,27638.03,Supplier_450,0.2418
PRD04695,Lego Toys & Games 7125,Toys & Baby,Toys & Games,Lego,48151.41,62650.77,Supplier_232,0.2314
PRD04696,Hasbro Toys & Games 3808,Toys & Baby,Toys & Games,Hasbro,34635.91,39376.92,Supplier_362,0.1204
PRD04697,Fisher-Price Baby Care 2272,Toys & Baby,Baby Care,Fisher-Price,35332.04,41152.01,Supplier_334,0.1414
PRD04698,Lego Toys & Games 1641,Toys & Baby,Toys & Games,Lego,36762.02,56032.5,Supplier_353,0.3439
PRD04699,Lego Educational 4124,Toys & Baby,Educational,Lego,40547.38,44959.97,Supplier_095,0.0981
PRD04700,Lego Educational 336,Toys & Baby,Educational,Lego,21722.28,26610.1,Supplier_049,0.1837
PRD04701,Fisher-Price Educational 4498,Toys & Baby,Educational,Fisher-Price,32458.24,39784.12,Supplier_087,0.1841
PRD04702,Funskool Baby Care 604,Toys & Baby,Baby Care,Funskool,7807.3,12047.19,Supplier_081,0.3519
PRD04703,Funskool Educational 6126,Toys & Baby,Educational,Funskool,12270.3,18077.69,Supplier_004,0.3212
PRD04704,Funskool Educational 1588,Toys & Baby,Educational,Funskool,21988.95,27375.97,Supplier_061,0.1968
PRD04705,Hasbro Educational 6924,Toys & Baby,Educational,Hasbro,32885.63,50661.67,Supplier_141,0.3509
PRD04706,Funskool Toys & Games 3252,Toys & Baby,Toys & Games,Funskool,5197.36,6822.3,Supplier_318,0.2382
PRD04707,Fisher-Price Educational 5341,Toys & Baby,Educational,Fisher-Price,44867.88,58315.02,Supplier_160,0.2306
PRD04708,Lego Educational 1629,Toys & Baby,Educational,Lego,15039.09,18537.94,Supplier_351,0.1887
PRD04709,Fisher-Price Educational 6416,Toys & Baby,Educational,Fisher-Price,25453.12,37354.65,Supplier_441,0.3186
PRD04710,Fisher-Price Toys & Games 6380,Toys & Baby,Toys & Games,Fisher-Price,1406.71,1651.24,Supplier_164,0.1481
PRD04711,Funskool Educational 2974,Toys & Baby,Educational,Funskool,9102.87,12303.59,Supplier_019,0.2601
PRD04712,Lego Educational 6352,Toys & Baby,Educational,Lego,12131.0,15280.8,Supplier_222,0.2061
PRD04713,Hasbro Educational 9436,Toys & Baby,Educational,Hasbro,30017.42,43357.85,Supplier_178,0.3077
PRD04714,Lego Toys & Games 4196,Toys & Baby,Toys & Games,Lego,26886.11,30215.61,Supplier_048,0.1102
PRD04715,Lego Toys & Games 3876,Toys & Baby,Toys & Games,Lego,30461.05,33130.47,Supplier_402,0.0806
PRD04716,Lego Baby Care 2537,Toys & Baby,Baby Care,Lego,14058.11,19351.48,Supplier_151,0.2735
PRD04717,Hasbro Toys & Games 3177,Toys & Baby,Toys & Games,Hasbro,21260.76,24737.05,Supplier_139,0.1405
PRD04718,Lego Baby Care 8576,Toys & Baby,Baby Care,Lego,10118.51,12354.26,Supplier_276,0.181
PRD04719,Lego Educational 7843,Toys & Baby,Educational,Lego,47615.99,57184.73,Supplier_190,0.1673
PRD04720,Hasbro Toys & Games 710,Toys & Baby,Toys & Games,Hasbro,21837.19,29868.43,Supplier_260,0.2689
PRD04721,Funskool Baby Care 4181,Toys & Baby,Baby Care,Funskool,40606.17,47208.41,Supplier_373,0.1399
PRD04722,Lego Educational 2288,Toys & Baby,Educational,Lego,19216.77,26355.88,Supplier_284,0.2709
PRD04723,Funskool Baby Care 5670,Toys & Baby,Baby Care,Funskool,1090.14,1315.17,Supplier_421,0.1711
PRD04724,Funskool Toys & Games 9265,Toys & Baby,Toys & Games,Funskool,8196.31,11776.34,Supplier_325,0.304
PRD04725,Funskool Educational 7957,Toys & Baby,Educational,Funskool,30458.49,45480.46,Supplier_432,0.3303
PRD04726,Fisher-Price Educational 7013,Toys & Baby,Educational,Fisher-Price,12474.5,15975.5,Supplier_146,0.2191
PRD04727,Lego Baby Care 7805,Toys & Baby,Baby Care,Lego,16169.66,18193.77,Supplier_208,0.1113
PRD04728,Fisher-Price Baby Care 9102,Toys & Baby,Baby Care,Fisher-Price,12967.78,14764.63,Supplier_268,0.1217
PRD04729,Fisher-Price Toys & Games 9745,Toys & Baby,Toys & Games,Fisher-Price,1929.9,2621.19,Supplier_175,0.2637
PRD04730,Lego Baby Care 3577,Toys & Baby,Baby Care,Lego,27546.41,42043.64,Supplier_479,0.3448
PRD04731,Funskool Baby Care 6685,Toys & Baby,Baby Care,Funskool,36991.62,50565.5,Supplier_342,0.2684
PRD04732,Hasbro Baby Care 9592,Toys & Baby,Baby Care,Hasbro,21513.49,29190.58,Supplier_133,0.263
PRD04733,Fisher-Price Baby Care 464,Toys & Baby,Baby Care,Fisher-Price,20458.72,23119.4,Supplier_447,0.1151
PRD04734,Fisher-Price Baby Care 7314,Toys & Baby,Baby Care,Fisher-Price,4295.93,5166.31,Supplier_465,0.1685
PRD04735,Fisher-Price Toys & Games 8678,Toys & Baby,Toys & Games,Fisher-Price,1364.53,1960.28,Supplier_134,0.3039
PRD04736,Hasbro Educational 5973,Toys & Baby,Educational,Hasbro,5176.32,6544.57,Supplier_215,0.2091
PRD04737,Funskool Baby Care 8993,Toys & Baby,Baby Care,Funskool,52.57,65.14,Supplier_373,0.193
PRD04738,Hasbro Educational 6397,Toys & Baby,Educational,Hasbro,47186.96,66180.93,Supplier_252,0.287
PRD04739,Funskool Educational 3060,Toys & Baby,Educational,Funskool,13074.93,19570.62,Supplier_105,0.3319
PRD04740,Lego Baby Care 7226,Toys & Baby,Baby Care,Lego,48484.35,60747.52,Supplier_295,0.2019
PRD04741,Funskool Educational 4658,Toys & Baby,Educational,Funskool,981.39,1510.27,Supplier_166,0.3502
PRD04742,Funskool Toys & Games 9547,Toys & Baby,Toys & Games,Funskool,39087.91,49720.15,Supplier_405,0.2138
PRD04743,Hasbro Toys & Games 4430,Toys & Baby,Toys & Games,Hasbro,17190.63,18934.0,Supplier_462,0.0921
PRD04744,Hasbro Toys & Games 8899,Toys & Baby,Toys & Games,Hasbro,3651.44,5370.45,Supplier_301,0.3201
PRD04745,Funskool Toys & Games 645,Toys & Baby,Toys & Games,Funskool,40086.79,45636.99,Supplier_433,0.1216
PRD04746,Funskool Toys & Games 4043,Toys & Baby,Toys & Games,Funskool,2832.07,4206.29,Supplier_276,0.3267
PRD04747,Hasbro Baby Care 6266,Toys & Baby,Baby Care,Hasbro,21420.24,24869.8,Supplier_448,0.1387
PRD04748,Fisher-Price Baby Care 4185,Toys & Baby,Baby Care,Fisher-Price,31477.79,45248.63,Supplier_265,0.3043
PRD04749,Funskool Educational 6771,Toys & Baby,Educational,Funskool,28669.86,41187.36,Supplier_441,0.3039
PRD04750,Fisher-Price Educational 8491,Toys & Baby,Educational,Fisher-Price,33575.1,39351.87,Supplier_180,0.1468
PRD04751,Fisher-Price Toys & Games 1401,Toys & Baby,Toys & Games,Fisher-Price,36018.52,40331.83,Supplier_436,0.1069
PRD04752,Hasbro Toys & Games 5563,Toys & Baby,Toys & Games,Hasbro,27486.11,34560.07,Supplier_044,0.2047
PRD04753,Lego Educational 8352,Toys & Baby,Educational,Lego,126.61,154.23,Supplier_441,0.1791
PRD04754,Lego Baby Care 8123,Toys & Baby,Baby Care,Lego,45332.23,68213.22,Supplier_236,0.3354
PRD04755,Hasbro Baby Care 3642,Toys & Baby,Baby Care,Hasbro,37961.38,41868.48,Supplier_199,0.0933
PRD04756,Hasbro Baby Care 7021,Toys & Baby,Baby Care,Hasbro,7376.72,11244.46,Supplier_111,0.344
PRD04757,Funskool Baby Care 9850,Toys & Baby,Baby Care,Funskool,34016.14,40115.37,Supplier_133,0.152
PRD04758,Hasbro Baby Care 3911,Toys & Baby,Baby Care,Hasbro,37373.06,52987.65,Supplier_054,0.2947
PRD04759,Fisher-Price Educational 3742,Toys & Baby,Educational,Fisher-Price,33729.55,38814.4,Supplier_190,0.131
PRD04760,Hasbro Baby Care 883,Toys & Baby,Baby Care,Hasbro,4484.42,6348.19,Supplier_230,0.2936
PRD04761,Fisher-Price Toys & Games 5954,Toys & Baby,Toys & Games,Fisher-Price,44301.14,54121.95,Supplier_237,0.1815
PRD04762,Hasbro Baby Care 2326,Toys & Baby,Baby Care,Hasbro,8694.31,11079.45,Supplier_199,0.2153
PRD04763,Hasbro Toys & Games 774,Toys & Baby,Toys & Games,Hasbro,22252.58,27308.05,Supplier_261,0.1851
PRD04764,Hasbro Educational 8223,Toys & Baby,Educational,Hasbro,40695.18,49018.73,Supplier_495,0.1698
PRD04765,Funskool Baby Care 4773,Toys & Baby,Baby Care,Funskool,34222.71,47416.58,Supplier_430,0.2783
PRD04766,Funskool Educational 3217,Toys & Baby,Educational,Funskool,6959.95,8675.21,Supplier_229,0.1977
PRD04767,Hasbro Educational 550,Toys & Baby,Educational,Hasbro,39371.21,58771.12,Supplier_493,0.3301
PRD04768,Hasbro Toys & Games 7887,Toys & Baby,Toys & Games,Hasbro,19495.21,24902.19,Supplier_145,0.2171
PRD04769,Funskool Toys & Games 7964,Toys & Baby,Toys & Games,Funskool,43612.36,47563.11,Supplier_216,0.0831
PRD04770,Funskool Baby Care 5846,Toys & Baby,Baby Care,Funskool,4071.83,5539.66,Supplier_103,0.265
PRD04771,Fisher-Price Baby Care 3502,Toys & Baby,Baby Care,Fisher-Price,3847.77,5519.85,Supplier_334,0.3029
PRD04772,Fisher-Price Toys & Games 629,Toys & Baby,Toys & Games,Fisher-Price,31118.41,34458.93,Supplier_330,0.0969
PRD04773,Fisher-Price Educational 648,Toys & Baby,Educational,Fisher-Price,28570.22,34585.64,Supplier_408,0.1739
PRD04774,Funskool Baby Care 2557,Toys & Baby,Baby Care,Funskool,19951.48,28355.18,Supplier_124,0.2964
PRD04775,Funskool Educational 8707,Toys & Baby,Educational,Funskool,36131.46,44853.61,Supplier_491,0.1945
PRD04776,Hasbro Baby Care 3053,Toys & Baby,Baby Care,Hasbro,18304.58,22710.85,Supplier_468,0.194
PRD04777,Lego Toys & Games 622,Toys & Baby,Toys & Games,Lego,47077.26,60354.16,Supplier_324,0.22
PRD04778,Fisher-Price Educational 7741,Toys & Baby,Educational,Fisher-Price,43091.96,47285.02,Supplier_015,0.0887
PRD04779,Fisher-Price Educational 5140,Toys & Baby,Educational,Fisher-Price,3553.47,5066.32,Supplier_300,0.2986
PRD04780,Funskool Educational 9930,Toys & Baby,Educational,Funskool,41232.37,46038.6,Supplier_353,0.1044
PRD04781,Hasbro Educational 1521,Toys & Baby,Educational,Hasbro,41685.73,64487.85,Supplier_281,0.3536
PRD04782,Funskool Toys & Games 7437,Toys & Baby,Toys & Games,Funskool,25144.0,36005.49,Supplier_404,0.3017
PRD04783,Hasbro Baby Care 5120,Toys & Baby,Baby Care,Hasbro,21347.94,26185.83,Supplier_241,0.1848
